bill_param,seq,action_date,bill_session,bill_session_code,bill_year_of_session,calendar_session,calendar_session_year,calendar_year,phase,phase_ordinal,phase_start,phase_end,phase_n_days,days_into_phase,phase_progress,recess,in_recess,floor_session_only,is_holiday,prev_deadline,prev_deadline_date,days_since_prev_deadline,next_deadline,next_deadline_date,days_to_next_deadline,is_deadline_day,days_to_house_of_origin_deadline,days_to_final_passage_deadline
202120220AB604,6,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB604,7,2021-05-24,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,2,0.1538,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,3,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,11,FALSE,11,109
202120220AB604,8,2021-06-02,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,11,0.8462,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,12,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,2,FALSE,2,100
202120220AB604,9,2021-06-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,12,0.9231,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,13,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,1,FALSE,1,99
202120220AB604,10,2021-06-16,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,11,0.2821,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,12,POLICY_CMTE_2H,2021-07-14,28,FALSE,-12,86
202120220AB604,11,2021-06-29,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,24,0.6154,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,25,POLICY_CMTE_2H,2021-07-14,15,FALSE,-25,73
202120220AB604,12,2021-07-15,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,0,0,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,1,FISCAL_CMTE_2H,2021-08-27,43,FALSE,-41,57
202120220AB604,13,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB604,14,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB604,15,2021-08-31,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,3,0.2308,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,4,FLOOR_AMEND_DEADLINE,2021-09-03,3,FALSE,-88,10
202120220AB604,16,2021-09-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,6,0.4615,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,7,FLOOR_AMEND_DEADLINE,2021-09-03,0,TRUE,-91,7
202120220AB604,17,2021-09-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,6,0.4615,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,7,FLOOR_AMEND_DEADLINE,2021-09-03,0,TRUE,-91,7
202120220AB604,18,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB604,19,2021-09-22,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,11,0.3793,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,12,GOVERNOR_DEADLINE,2021-10-10,18,FALSE,-110,-12
202120220AB604,20,2022-01-03,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,2,0.0667,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2021-10-10,85,CARRYOVER_POLICY_DEADLINE,2022-01-14,11,FALSE,144,240
202120220AB604,21,2022-02-10,2021-2022,20212022,2,2021-2022,2,2022,INTRODUCTION,2,2022-02-01,2022-02-18,18,9,0.5294,,FALSE,FALSE,FALSE,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,10,INTRODUCTION_DEADLINE,2022-02-18,8,FALSE,106,202
202120220AB629,1,2021-02-12,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,42,0.8571,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,135,INTRODUCTION_DEADLINE,2021-02-19,7,FALSE,112,210
202120220AB629,2,2021-02-13,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,43,0.8776,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,136,INTRODUCTION_DEADLINE,2021-02-19,6,FALSE,111,209
202120220AB629,3,2021-03-18,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,26,0.3421,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,27,POLICY_CMTE_FISCAL_1H,2021-04-30,43,FALSE,78,176
202120220AB629,4,2021-03-22,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,30,0.3947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,31,POLICY_CMTE_FISCAL_1H,2021-04-30,39,FALSE,74,172
202120220AB629,5,2021-03-23,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,31,0.4079,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,32,POLICY_CMTE_FISCAL_1H,2021-04-30,38,FALSE,73,171
202120220AB629,6,2021-04-27,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,66,0.8684,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,67,POLICY_CMTE_FISCAL_1H,2021-04-30,3,FALSE,38,136
202120220AB629,7,2021-04-27,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,66,0.8684,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,67,POLICY_CMTE_FISCAL_1H,2021-04-30,3,FALSE,38,136
202120220AB629,8,2021-05-12,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,4,0.3077,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,5,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,2,FALSE,23,121
202120220AB629,9,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB629,10,2022-01-31,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,30,1,,FALSE,FALSE,FALSE,CARRYOVER_COMMITTEE_DEADLINE,2022-01-21,10,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,0,TRUE,116,212
202120220AB629,11,2022-02-01,2021-2022,20212022,2,2021-2022,2,2022,INTRODUCTION,2,2022-02-01,2022-02-18,18,0,0,,FALSE,FALSE,FALSE,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,1,INTRODUCTION_DEADLINE,2022-02-18,17,FALSE,115,211
202120220AB670,1,2021-02-12,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,42,0.8571,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,135,INTRODUCTION_DEADLINE,2021-02-19,7,FALSE,112,210
202120220AB670,2,2021-02-13,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,43,0.8776,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,136,INTRODUCTION_DEADLINE,2021-02-19,6,FALSE,111,209
202120220AB670,3,2021-02-25,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,5,0.0658,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,6,POLICY_CMTE_FISCAL_1H,2021-04-30,64,FALSE,99,197
202120220AB670,4,2021-04-08,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,47,0.6184,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,48,POLICY_CMTE_FISCAL_1H,2021-04-30,22,FALSE,57,155
202120220AB670,5,2021-04-13,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,52,0.6842,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,53,POLICY_CMTE_FISCAL_1H,2021-04-30,17,FALSE,52,150
202120220AB670,6,2021-04-14,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,53,0.6974,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,54,POLICY_CMTE_FISCAL_1H,2021-04-30,16,FALSE,51,149
202120220AB670,7,2021-04-20,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,59,0.7763,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,60,POLICY_CMTE_FISCAL_1H,2021-04-30,10,FALSE,45,143
202120220AB670,8,2021-05-12,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,4,0.3077,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,5,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,2,FALSE,23,121
202120220AB670,9,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB670,10,2021-05-24,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,2,0.1538,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,3,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,11,FALSE,11,109
202120220AB670,11,2021-05-27,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,5,0.3846,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,6,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,8,FALSE,8,106
202120220AB670,12,2021-05-28,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,6,0.4615,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,7,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,7,FALSE,7,105
202120220AB670,13,2021-06-09,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,4,0.1026,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,5,POLICY_CMTE_2H,2021-07-14,35,FALSE,-5,93
202120220AB670,14,2021-06-09,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,4,0.1026,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,5,POLICY_CMTE_2H,2021-07-14,35,FALSE,-5,93
202120220AB670,15,2021-06-23,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,18,0.4615,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,19,POLICY_CMTE_2H,2021-07-14,21,FALSE,-19,79
202120220AB670,16,2021-07-07,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,32,0.8205,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,33,POLICY_CMTE_2H,2021-07-14,7,FALSE,-33,65
202120220AB670,17,2021-08-16,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,32,0.7442,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,33,FISCAL_CMTE_2H,2021-08-27,11,FALSE,-73,25
202120220AB670,18,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB670,19,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB670,20,2021-08-31,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,3,0.2308,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,4,FLOOR_AMEND_DEADLINE,2021-09-03,3,FALSE,-88,10
202120220AB670,21,2021-09-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,6,0.4615,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,7,FLOOR_AMEND_DEADLINE,2021-09-03,0,TRUE,-91,7
202120220AB670,22,2021-09-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,6,0.4615,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,7,FLOOR_AMEND_DEADLINE,2021-09-03,0,TRUE,-91,7
202120220AB670,23,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,24,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,25,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,26,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,27,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,28,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,29,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,30,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB670,31,2021-09-08,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,11,0.8462,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,5,FINAL_PASSAGE_DEADLINE,2021-09-10,2,FALSE,-96,2
202120220AB670,32,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB670,33,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB670,34,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB670,35,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB670,36,2021-09-22,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,11,0.3793,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,12,GOVERNOR_DEADLINE,2021-10-10,18,FALSE,-110,-12
202120220AB670,37,2021-10-06,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,25,0.8621,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,26,GOVERNOR_DEADLINE,2021-10-10,4,FALSE,-124,-26
202120220AB670,38,2021-10-06,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,25,0.8621,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,26,GOVERNOR_DEADLINE,2021-10-10,4,FALSE,-124,-26
202120220AB694,1,2021-02-16,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,46,0.9388,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,139,INTRODUCTION_DEADLINE,2021-02-19,3,FALSE,108,206
202120220AB694,2,2021-02-17,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,47,0.9592,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,140,INTRODUCTION_DEADLINE,2021-02-19,2,FALSE,107,205
202120220AB694,3,2021-02-25,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,5,0.0658,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,6,POLICY_CMTE_FISCAL_1H,2021-04-30,64,FALSE,99,197
202120220AB694,4,2021-04-15,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,54,0.7105,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,55,POLICY_CMTE_FISCAL_1H,2021-04-30,15,FALSE,50,148
202120220AB694,5,2021-04-19,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,58,0.7632,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,59,POLICY_CMTE_FISCAL_1H,2021-04-30,11,FALSE,46,144
202120220AB694,6,2021-04-19,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,58,0.7632,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,59,POLICY_CMTE_FISCAL_1H,2021-04-30,11,FALSE,46,144
202120220AB694,7,2021-04-23,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,62,0.8158,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,63,POLICY_CMTE_FISCAL_1H,2021-04-30,7,FALSE,42,140
202120220AB694,8,2021-04-26,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,65,0.8553,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,66,POLICY_CMTE_FISCAL_1H,2021-04-30,4,FALSE,39,137
202120220AB694,9,2021-05-05,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,74,0.9737,,FALSE,FALSE,FALSE,POLICY_CMTE_FISCAL_1H,2021-04-30,5,POLICY_CMTE_NONFISCAL_1H,2021-05-07,2,FALSE,30,128
202120220AB694,10,2021-05-06,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,75,0.9868,,FALSE,FALSE,FALSE,POLICY_CMTE_FISCAL_1H,2021-04-30,6,POLICY_CMTE_NONFISCAL_1H,2021-05-07,1,FALSE,29,127
202120220AB694,11,2021-05-13,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,5,0.3846,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,6,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,1,FALSE,22,120
202120220AB694,12,2021-05-13,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,5,0.3846,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,6,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,1,FALSE,22,120
202120220AB694,13,2021-05-27,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,5,0.3846,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,6,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,8,FALSE,8,106
202120220AB694,14,2021-06-24,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,19,0.4872,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,20,POLICY_CMTE_2H,2021-07-14,20,FALSE,-20,78
202120220AB694,15,2021-07-07,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,32,0.8205,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,33,POLICY_CMTE_2H,2021-07-14,7,FALSE,-33,65
202120220AB694,16,2021-07-08,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,33,0.8462,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,34,POLICY_CMTE_2H,2021-07-14,6,FALSE,-34,64
202120220AB694,17,2021-08-16,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,32,0.7442,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,33,FISCAL_CMTE_2H,2021-08-27,11,FALSE,-73,25
202120220AB694,18,2021-08-17,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,33,0.7674,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,34,FISCAL_CMTE_2H,2021-08-27,10,FALSE,-74,24
202120220AB694,19,2021-08-19,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,35,0.814,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,36,FISCAL_CMTE_2H,2021-08-27,8,FALSE,-76,22
